Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"EIF3E","Eukaryotic Translation Initiation Factor 3 Subunit E","Protein Coding","P60228","44","GC08M108163","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3E"
"ELAVL2","ELAV Like RNA Binding Protein 2","Protein Coding","Q12926","44","GC09M023690","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELAVL2"
"ELP3","Elongator Acetyltransferase Complex Subunit 3","Protein Coding","Q9H9T3","44","GC08P028089","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELP3"
"GREM2","Gremlin 2, DAN Family BMP Antagonist","Protein Coding","Q9H772","44","GC01M240489","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GREM2"
"HBA2","Hemoglobin Subunit Alpha 2","Protein Coding","P69905","44","GC16P059727","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBA2"
"KLHL9","Kelch Like Family Member 9","Protein Coding","Q9P2J3","44","GC09M021329","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL9"
"MYSM1","Myb Like, SWIRM And MPN Domains 1","Protein Coding","Q5VVJ2","44","GC01M058705","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYSM1"
"POLD3","DNA Polymerase Delta 3, Accessory Subunit","Protein Coding","Q15054","44","GC11P082420","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLD3"
"POP1","POP1 Homolog, Ribonuclease P/MRP Subunit","Protein Coding","Q99575","44","GC08P098117","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POP1"
"UBE2O","Ubiquitin Conjugating Enzyme E2 O","Protein Coding","Q9C0C9","44","GC17M076389","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2O"
"UPF2","UPF2 Regulator Of Nonsense Mediated MRNA Decay","Protein Coding","Q9HAU5","44","GC10M011920","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UPF2"
"UPF3B","UPF3B Regulator Of Nonsense Mediated MRNA Decay","Protein Coding","Q9BZI7","44","GC0XM119805","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UPF3B"
"ACTN3","Actinin Alpha 3","Protein Coding","Q08043","43","GC11P066546","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTN3"
"ADARB2","Adenosine Deaminase RNA Specific B2 (Inactive)","Protein Coding","Q9NS39","43","GC10M001260","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADARB2"
"EN1","Engrailed Homeobox 1","Protein Coding","Q05925","43","GC02M118842","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EN1"
"HAND1","Heart And Neural Crest Derivatives Expressed 1","Protein Coding","O96004","43","GC05M154475","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAND1"
"HIVEP2","HIVEP Zinc Finger 2","Protein Coding","P31629","43","GC06M142751","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIVEP2"
"IFRD1","Interferon Related Developmental Regulator 1","Protein Coding","O00458","43","GC07P112422","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFRD1"
"IQGAP3","IQ Motif Containing GTPase Activating Protein 3","Protein Coding","Q86VI3","43","GC01M156525","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQGAP3"
"KANK2","KN Motif And Ankyrin Repeat Domains 2","Protein Coding","Q63ZY3","43","GC19M017230","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KANK2"
"KRR1","KRR1 Small Subunit Processome Component Homolog","Protein Coding","Q13601","43","GC12M075490","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRR1"
"PCTP","Phosphatidylcholine Transfer Protein","Protein Coding","Q9UKL6","43","GC17P094019","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCTP"
"PFN2","Profilin 2","Protein Coding","P35080","43","GC03M149964","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFN2"
"RPRD1B","Regulation Of Nuclear Pre-MRNA Domain Containing 1B","Protein Coding","Q9NQG5","43","GC20P038033","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPRD1B"
"TBL1X","Transducin Beta Like 1 X-Linked","Protein Coding","O60907","43","GC0XP009463","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL1X"
"TRMT2A","TRNA Methyltransferase 2 Homolog A","Protein Coding","Q8IZ69","43","GC22M020099","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT2A"
"ASPM","Assembly Factor For Spindle Microtubules","Protein Coding","Q8IZT6","42","GC01M197084","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPM"
"BAG6","BAG Cochaperone 6","Protein Coding","P46379","42","GC06M031639","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAG6"
"DCAF7","DDB1 And CUL4 Associated Factor 7","Protein Coding","P61962","42","GC17P063550","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCAF7"
"DIMT1","DIM1 RRNA Methyltransferase And Ribosome Maturation Factor","Protein Coding","Q9UNQ2","42","GC05M062387","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIMT1"
"FAM120A","Family With Sequence Similarity 120 Member A","Protein Coding","Q9NZB2","42","GC09P097108","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM120A"
"FASTKD2","FAST Kinase Domains 2","Protein Coding","Q9NYY8","42","GC02P206766","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASTKD2"
"FBXO3","F-Box Protein 3","Protein Coding","Q9UK99","42","GC11M033740","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO3"
"FHOD1","Formin Homology 2 Domain Containing 1","Protein Coding","Q9Y613","42","GC16M067258","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHOD1"
"GTPBP2","GTP Binding Protein 2","Protein Coding","Q9BX10","42","GC06M043605","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTPBP2"
"HS6ST2","Heparan Sulfate 6-O-Sulfotransferase 2","Protein Coding","Q96MM7","42","GC0XM132626","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HS6ST2"
"IRF2BPL","Interferon Regulatory Factor 2 Binding Protein Like","Protein Coding","Q9H1B7","42","GC14M077024","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF2BPL"
"KLHL12","Kelch Like Family Member 12","Protein Coding","Q53G59","42","GC01M202891","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL12"
"KPNA6","Karyopherin Subunit Alpha 6","Protein Coding","O60684","42","GC01P032108","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA6"
"MCRS1","Microspherule Protein 1","Protein Coding","Q96EZ8","42","GC12M050774","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCRS1"
"MTREX","Mtr4 Exosome RNA Helicase","Protein Coding","P42285","42","GC05P055308","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTREX"
"MYBPC2","Myosin Binding Protein C2","Protein Coding","Q14324","42","GC19P050432","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBPC2"
"MYCBP","MYC Binding Protein","Protein Coding","Q99417","42","GC01M038862","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCBP"
"MYH1","Myosin Heavy Chain 1","Protein Coding","P12882","42","GC17M010492","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH1"
"NDRG2","NDRG Family Member 2","Protein Coding","Q9UN36","42","GC14M021016","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDRG2"
"OBSL1","Obscurin Like Cytoskeletal Adaptor 1","Protein Coding","O75147","42","GC02M219613","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OBSL1"
"POP4","POP4 Homolog, Ribonuclease P/MRP Subunit","Protein Coding","O95707","42","GC19P095770","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POP4"
"PYCR3","Pyrroline-5-Carboxylate Reductase 3","Protein Coding","Q53H96","42","GC08M143604","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCR3"
"SENP5","SUMO Specific Peptidase 5","Protein Coding","Q96HI0","42","GC03P197375","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SENP5"
"SFXN2","Sideroflexin 2","Protein Coding","Q96NB2","42","GC10P102714","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFXN2"
"TGS1","Trimethylguanosine Synthase 1","Protein Coding","Q96RS0","42","GC08P055773","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGS1"
"TOP3B","DNA Topoisomerase III Beta","Protein Coding","O95985","42","GC22M021957","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOP3B"
"AAR2","AAR2 Splicing Factor","Protein Coding","Q9Y312","41","GC20P036236","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AAR2"
"AQP8","Aquaporin 8","Protein Coding","O94778","41","GC16P060506","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP8"
"BYSL","Bystin Like","Protein Coding","Q13895","41","GC06P119109","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BYSL"
"CCDC8","Coiled-Coil Domain Containing 8","Protein Coding","Q9H0W5","41","GC19M046410","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC8"
"CDX1","Caudal Type Homeobox 1","Protein Coding","P47902","41","GC05P150166","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDX1"
"CHCHD3","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 3","Protein Coding","Q9NX63","41","GC07M132784","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD3"
"EBF2","EBF Transcription Factor 2","Protein Coding","Q9HAK2","41","GC08M025841","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF2"
"GNL2","G Protein Nucleolar 2","Protein Coding","Q13823","41","GC01M037566","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNL2"
"HJURP","Holliday Junction Recognition Protein","Protein Coding","Q8NCD3","41","GC02M233846","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HJURP"
"KYAT3","Kynurenine Aminotransferase 3","Protein Coding","Q6YP21","41","GC01M088921","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KYAT3"
"MORF4L2","Mortality Factor 4 Like 2","Protein Coding","Q15014","41","GC0XM103675","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MORF4L2"
"NEMF","Nuclear Export Mediator Factor","Protein Coding","O60524","41","GC14M049782","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEMF"
"NOM1","Nucleolar Protein With MIF4G Domain 1","Protein Coding","Q5C9Z4","41","GC07P156949","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOM1"
"PMEPA1","Prostate Transmembrane Protein, Androgen Induced 1","Protein Coding","Q969W9","41","GC20M057648","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PMEPA1"
"RPP30","Ribonuclease P/MRP Subunit P30","Protein Coding","P78346","41","GC10P090871","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPP30"
"RRP1B","Ribosomal RNA Processing 1B","Protein Coding","Q14684","41","GC21P043659","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRP1B"
"SNRPB2","Small Nuclear Ribonucleoprotein Polypeptide B2","Protein Coding","P08579","41","GC20P016738","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPB2"
"SNRPF","Small Nuclear Ribonucleoprotein Polypeptide F","Protein Coding","P62306","41","GC12P095858","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPF"
"SSR3","Signal Sequence Receptor Subunit 3","Protein Coding","Q9UNL2","41","GC03M156540","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSR3"
"TCF25","Transcription Factor 25","Protein Coding","Q9BQ70","41","GC16P089873","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF25"
"ZBTB24","Zinc Finger And BTB Domain Containing 24","Protein Coding","O43167","41","GC06M109476","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB24"
"ZCCHC8","Zinc Finger CCHC-Type Containing 8","Protein Coding","Q6NZY4","41","GC12M123134","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZCCHC8"
"BCCIP","BRCA2 And CDKN1A Interacting Protein","Protein Coding","Q9P287","40","GC10P125823","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCCIP"
"BRIX1","Biogenesis Of Ribosomes BRX1","Protein Coding","Q8TDN6","40","GC05P034920","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRIX1"
"CEP78","Centrosomal Protein 78","Protein Coding","Q5JTW2","40","GC09P078236","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP78"
"CSH1","Chorionic Somatomammotropin Hormone 1","Protein Coding","P0DML2","40","GC17M063894","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSH1"
"DDX27","DEAD-Box Helicase 27","Protein Coding","Q96GQ7","40","GC20P049219","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX27"
"DNAJB12","DnaJ Heat Shock Protein Family (Hsp40) Member B12","Protein Coding","Q9NXW2","40","GC10M072332","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB12"
"FTSJ3","FtsJ RNA 2'-O-Methyltransferase 3","Protein Coding","Q8IY81","40","GC17M063819","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTSJ3"
"GPRASP2","G Protein-Coupled Receptor Associated Sorting Protein 2","Protein Coding","Q96D09","40","GC0XP102712","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPRASP2"
"LARP4B","La Ribonucleoprotein 4B","Protein Coding","Q92615","40","GC10M000806","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARP4B"
"LSG1","Large 60S Subunit Nuclear Export GTPase 1","Protein Coding","Q9H089","40","GC03M194640","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSG1"
"MYORG","Myogenesis Regulating Glycosidase (Putative)","Protein Coding","Q6NSJ0","40","GC09M034366","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYORG"
"NANOS1","Nanos C2HC-Type Zinc Finger 1","Protein Coding","Q8WY41","40","GC10P119029","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NANOS1"
"NMD3","NMD3 Ribosome Export Adaptor","Protein Coding","Q96D46","40","GC03P161104","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMD3"
"NOA1","Nitric Oxide Associated 1","Protein Coding","Q8NC60","40","GC04M056963","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOA1"
"NOC3L","NOC3 Like DNA Replication Regulator","Protein Coding","Q8WTT2","40","GC10M094333","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOC3L"
"PHAX","Phosphorylated Adaptor For RNA Export","Protein Coding","Q9H814","40","GC05P126600","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHAX"
"PNMA2","PNMA Family Member 2","Protein Coding","Q9UL42","40","GC08M026504","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNMA2"
"PPP6R1","Protein Phosphatase 6 Regulatory Subunit 1","Protein Coding","Q9UPN7","40","GC19M086137","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP6R1"
"PWP1","PWP1 Homolog, Endonuclein","Protein Coding","Q13610","40","GC12P107685","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PWP1"
"RRP12","Ribosomal RNA Processing 12 Homolog","Protein Coding","Q5JTH9","40","GC10M097356","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRP12"
"RRP9","Ribosomal RNA Processing 9, U3 Small Nucleolar RNA Binding Protein","Protein Coding","O43818","40","GC03M053255","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRP9"
"SNRPA1","Small Nuclear Ribonucleoprotein Polypeptide A'","Protein Coding","P09661","40","GC15M101281","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPA1"
"SREK1","Splicing Regulatory Glutamic Acid And Lysine Rich Protein 1","Protein Coding","Q8WXA9","40","GC05P066139","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SREK1"
"STAU2","Staufen Double-Stranded RNA Binding Protein 2","Protein Coding","Q9NUL3","40","GC08M073421","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAU2"
"TAF6L","TATA-Box Binding Protein Associated Factor 6 Like","Protein Coding","Q9Y6J9","40","GC11P062771","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF6L"
"TCF19","Transcription Factor 19","Protein Coding","Q9Y242","40","GC06P118882","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF19"
"UFL1","UFM1 Specific Ligase 1","Protein Coding","O94874","40","GC06P096521","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UFL1"
"WDR18","WD Repeat Domain 18","Protein Coding","Q9BV38","40","GC19P094754","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR18"
"ZBTB21","Zinc Finger And BTB Domain Containing 21","Protein Coding","Q9ULJ3","40","GC21M041986","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB21"
"ZNF217","Zinc Finger Protein 217","Protein Coding","O75362","40","GC20M053567","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF217"
"CSDC2","Cold Shock Domain Containing C2","Protein Coding","Q9Y534","39","GC22P061034","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSDC2"
"DHX57","DExH-Box Helicase 57","Protein Coding","Q6P158","39","GC02M038797","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX57"
"DNAJC21","DnaJ Heat Shock Protein Family (Hsp40) Member C21","Protein Coding","Q5F1R6","39","GC05P034929","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC21"
"FOXD1","Forkhead Box D1","Protein Coding","Q16676","39","GC05M073444","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXD1"
"GADD45GIP1","GADD45G Interacting Protein 1","Protein Coding","Q8TAE8","39","GC19M012953","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GADD45GIP1"
"GTF3C2","General Transcription Factor IIIC Subunit 2","Protein Coding","Q8WUA4","39","GC02M027325","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF3C2"
"IFRD2","Interferon Related Developmental Regulator 2","Protein Coding","Q12894","39","GC03M050287","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFRD2"
"LRWD1","Leucine Rich Repeats And WD Repeat Domain Containing 1","Protein Coding","Q9UFC0","39","GC07P102464","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRWD1"
"LTV1","LTV1 Ribosome Biogenesis Factor","Protein Coding","Q96GA3","39","GC06P143843","0.254141122102737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTV1"
